# lg(E/GeV)  E^2 (GeV cm-2 sr-1 s-1)  (zmax = 1, m = 3) 
6.1318 	 4.6911E-11 	  
6.1462 	 4.8755E-11 	  
6.1606 	 5.0632E-11 	  
6.1751 	 5.2534E-11 	  
6.1895 	 5.4454E-11 	  
6.2039 	 5.6383E-11 	  
6.2183 	 5.8312E-11 	  
6.2328 	 6.0234E-11 	  
6.2472 	 6.2140E-11 	  
6.2616 	 6.4022E-11 	  
6.2761 	 6.5872E-11 	  
6.2905 	 6.7682E-11 	  
6.3049 	 6.9444E-11 	  
6.3193 	 7.1148E-11 	  
6.3338 	 7.2788E-11 	  
6.3482 	 7.4355E-11 	  
6.3626 	 7.5841E-11 	  
6.3771 	 7.7253E-11 	  
6.3915 	 7.8595E-11 	  
6.4059 	 7.9876E-11 	  
6.4203 	 8.1104E-11 	  
6.4348 	 8.2285E-11 	  
6.4492 	 8.3427E-11 	  
6.4636 	 8.4538E-11 	  
6.4781 	 8.5624E-11 	  
6.4925 	 8.6694E-11 	  
6.5069 	 8.7754E-11 	  
6.5213 	 8.8812E-11 	  
6.5358 	 8.9875E-11 	  
6.5502 	 9.0952E-11 	  
6.5646 	 9.2048E-11 	  
6.5791 	 9.3172E-11 	  
6.5935 	 9.4330E-11 	  
6.6079 	 9.5531E-11 	  
6.6223 	 9.6782E-11 	  
6.6368 	 9.8089E-11 	  
6.6512 	 9.9461E-11 	  
6.6656 	 1.0090E-10 	  
6.6801 	 1.0240E-10 	  
6.6945 	 1.0395E-10 	  
6.7089 	 1.0553E-10 	  
6.7233 	 1.0715E-10 	  
6.7378 	 1.0878E-10 	  
6.7522 	 1.1041E-10 	  
6.7666 	 1.1204E-10 	  
6.7811 	 1.1365E-10 	  
6.7955 	 1.1524E-10 	  
6.8099 	 1.1679E-10 	  
6.8243 	 1.1828E-10 	  
6.8388 	 1.1972E-10 	  
6.8532 	 1.2109E-10 	  
6.8676 	 1.2238E-10 	  
6.8821 	 1.2357E-10 	  
6.8965 	 1.2467E-10 	  
6.9109 	 1.2564E-10 	  
6.9254 	 1.2650E-10 	  
6.9398 	 1.2722E-10 	  
6.9542 	 1.2779E-10 	  
6.9686 	 1.2821E-10 	  
6.9831 	 1.2848E-10 	  
6.9975 	 1.2861E-10 	  
7.0119 	 1.2859E-10 	  
7.0264 	 1.2844E-10 	  
7.0408 	 1.2815E-10 	  
7.0552 	 1.2774E-10 	  
7.0696 	 1.2720E-10 	  
7.0841 	 1.2654E-10 	  
7.0985 	 1.2575E-10 	  
7.1129 	 1.2486E-10 	  
7.1274 	 1.2386E-10 	  
7.1418 	 1.2274E-10 	  
7.1562 	 1.2153E-10 	  
7.1706 	 1.2022E-10 	  
7.1851 	 1.1881E-10 	  
7.1995 	 1.1731E-10 	  
7.2139 	 1.1573E-10 	  
7.2284 	 1.1406E-10 	  
7.2428 	 1.1232E-10 	  
7.2572 	 1.1049E-10 	  
7.2716 	 1.0860E-10 	  
7.2861 	 1.0665E-10 	  
7.3005 	 1.0464E-10 	  
7.3149 	 1.0257E-10 	  
7.3294 	 1.0047E-10 	  
7.3438 	 9.8333E-11 	  
7.3582 	 9.6165E-11 	  
7.3726 	 9.3975E-11 	  
