#i	X	Y	Z
0	-8.301	0.622	-0.296
0	-8.300	0.620	-0.297
0	-8.300	0.619	-0.298
0	-8.300	0.618	-0.299
0	-8.299	0.617	-0.299
0	-8.298	0.614	-0.301
0	-8.295	0.609	-0.307
0	-8.292	0.605	-0.311
0	-8.289	0.602	-0.315
0	-8.284	0.598	-0.319
0	-8.278	0.594	-0.323
0	-8.271	0.590	-0.328
0	-8.266	0.585	-0.332
0	-8.262	0.581	-0.336
0	-8.259	0.577	-0.339
0	-8.256	0.572	-0.342
0	-8.253	0.567	-0.345
0	-8.251	0.562	-0.347
0	-8.248	0.557	-0.349
0	-8.246	0.553	-0.349
0	-8.244	0.550	-0.350
0	-8.243	0.547	-0.350
0	-8.241	0.542	-0.350
0	-8.238	0.537	-0.350
0	-8.236	0.533	-0.349
0	-8.234	0.528	-0.348
0	-8.231	0.523	-0.347
0	-8.228	0.517	-0.345
0	-8.226	0.513	-0.344
0	-8.224	0.508	-0.343
0	-8.222	0.505	-0.343
0	-8.221	0.501	-0.342
0	-8.221	0.500	-0.342
0	-8.220	0.499	-0.342
0	-8.220	0.498	-0.341
0	-8.219	0.496	-0.341
0	-8.218	0.490	-0.341
0	-8.217	0.485	-0.342
0	-8.217	0.477	-0.343
0	-8.217	0.471	-0.345
0	-8.217	0.466	-0.347
0	-8.218	0.461	-0.349
0	-8.218	0.454	-0.352
0	-8.220	0.445	-0.356
0	-8.221	0.439	-0.360
0	-8.222	0.433	-0.364
0	-8.223	0.429	-0.367
0	-8.226	0.424	-0.371
0	-8.229	0.420	-0.374
0	-8.232	0.416	-0.376
0	-8.235	0.413	-0.377
0	-8.238	0.409	-0.379
0	-8.242	0.406	-0.380
0	-8.246	0.402	-0.382
0	-8.250	0.398	-0.383
0	-8.255	0.395	-0.384
0	-8.259	0.391	-0.384
0	-8.265	0.386	-0.384
0	-8.268	0.381	-0.384
0	-8.271	0.376	-0.384
0	-8.274	0.371	-0.384
0	-8.275	0.366	-0.384
0	-8.277	0.361	-0.384
0	-8.277	0.354	-0.386
0	-8.277	0.349	-0.388
0	-8.276	0.345	-0.390
0	-8.275	0.341	-0.393
0	-8.274	0.337	-0.396
0	-8.273	0.333	-0.400
0	-8.272	0.330	-0.404
0	-8.271	0.327	-0.410
0	-8.269	0.324	-0.416
0	-8.269	0.321	-0.421
0	-8.268	0.319	-0.426
0	-8.267	0.316	-0.431
0	-8.266	0.313	-0.438
0	-8.266	0.311	-0.445
0	-8.268	0.309	-0.451
0	-8.270	0.307	-0.456
0	-8.273	0.305	-0.460
0	-8.276	0.302	-0.465
0	-8.279	0.301	-0.467
0	-8.280	0.300	-0.468
0	-8.281	0.299	-0.468
0	-8.282	0.299	-0.469
0	-8.285	0.297	-0.471
0	-8.288	0.294	-0.473
0	-8.291	0.292	-0.474
0	-8.294	0.289	-0.476
0	-8.298	0.287	-0.477
0	-8.304	0.282	-0.480
0	-8.309	0.281	-0.482
0	-8.316	0.280	-0.485
0	-8.322	0.281	-0.487
0	-8.328	0.282	-0.488
0	-8.334	0.284	-0.489
0	-8.342	0.288	-0.489
0	-8.348	0.291	-0.486
0	-8.353	0.293	-0.483
0	-8.358	0.296	-0.479
0	-8.362	0.298	-0.475
0	-8.366	0.301	-0.470
0	-8.369	0.303	-0.465
0	-8.372	0.305	-0.460
0	-8.374	0.306	-0.454
0	-8.376	0.307	-0.448
0	-8.379	0.308	-0.440
0	-8.380	0.308	-0.434
0	-8.383	0.308	-0.428
0	-8.386	0.309	-0.423
0	-8.389	0.310	-0.418
0	-8.392	0.312	-0.414
0	-8.397	0.315	-0.410
0	-8.402	0.317	-0.407
0	-8.406	0.321	-0.404
0	-8.410	0.324	-0.402
0	-8.416	0.329	-0.398
0	-8.422	0.334	-0.395
0	-8.428	0.338	-0.391
0	-8.433	0.341	-0.389
0	-8.437	0.343	-0.386
0	-8.442	0.345	-0.384
0	-8.447	0.347	-0.381
0	-8.453	0.350	-0.378
0	-8.459	0.352	-0.375
0	-8.463	0.353	-0.373
0	-8.468	0.353	-0.371
0	-8.471	0.354	-0.369
0	-8.475	0.354	-0.368
0	-8.480	0.354	-0.366
0	-8.484	0.355	-0.365
0	-8.490	0.354	-0.364
0	-8.495	0.354	-0.364
0	-8.499	0.353	-0.364
0	-8.500	0.353	-0.364
0	-8.501	0.353	-0.364
0	-8.502	0.353	-0.364
0	-8.506	0.351	-0.364
0	-8.512	0.349	-0.364
0	-8.518	0.346	-0.363
0	-8.523	0.343	-0.361
0	-8.528	0.338	-0.358
0	-8.531	0.334	-0.355
0	-8.533	0.330	-0.352
0	-8.535	0.323	-0.346
0	-8.535	0.319	-0.342
0	-8.535	0.314	-0.338
0	-8.534	0.310	-0.335
0	-8.532	0.304	-0.330
0	-8.530	0.298	-0.327
0	-8.528	0.292	-0.325
0	-8.526	0.285	-0.322
0	-8.523	0.278	-0.319
0	-8.520	0.272	-0.318
0	-8.517	0.268	-0.317
0	-8.514	0.263	-0.318
0	-8.510	0.259	-0.320
0	-8.507	0.256	-0.324
0	-8.504	0.254	-0.329
0	-8.503	0.253	-0.334
0	-8.503	0.252	-0.338
0	-8.503	0.252	-0.343
0	-8.504	0.252	-0.350
0	-8.506	0.253	-0.354
0	-8.510	0.254	-0.360
0	-8.515	0.255	-0.365
0	-8.519	0.255	-0.367
0	-8.523	0.256	-0.368
0	-8.528	0.256	-0.369
0	-8.533	0.256	-0.368
0	-8.539	0.256	-0.366
0	-8.543	0.256	-0.364
0	-8.547	0.255	-0.361
0	-8.550	0.254	-0.356
0	-8.553	0.254	-0.353
0	-8.554	0.253	-0.349
0	-8.556	0.252	-0.344
0	-8.557	0.250	-0.339
0	-8.558	0.249	-0.335
0	-8.558	0.247	-0.330
0	-8.558	0.245	-0.326
0	-8.557	0.242	-0.322
0	-8.556	0.239	-0.317
0	-8.554	0.235	-0.313
0	-8.550	0.230	-0.310
0	-8.547	0.226	-0.308
0	-8.542	0.221	-0.307
0	-8.539	0.217	-0.307
0	-8.536	0.214	-0.309
0	-8.534	0.210	-0.311
0	-8.531	0.206	-0.314
0	-8.529	0.202	-0.317
0	-8.529	0.201	-0.318
0	-8.528	0.200	-0.319
0	-8.528	0.199	-0.319
0	-8.528	0.198	-0.320
0	-8.527	0.194	-0.324
0	-8.526	0.190	-0.327
0	-8.525	0.186	-0.331
0	-8.524	0.183	-0.335
0	-8.523	0.178	-0.340
0	-8.521	0.175	-0.347
0	-8.519	0.172	-0.352
0	-8.516	0.169	-0.357
0	-8.513	0.165	-0.362
0	-8.510	0.163	-0.366
0	-8.506	0.159	-0.370
0	-8.502	0.155	-0.374
0	-8.500	0.153	-0.377
0	-8.499	0.153	-0.377
0	-8.499	0.152	-0.378
0	-8.498	0.151	-0.380
0	-8.496	0.149	-0.383
0	-8.495	0.148	-0.386
0	-8.495	0.147	-0.390
0	-8.494	0.146	-0.395
0	-8.495	0.147	-0.403
0	-8.496	0.148	-0.408
0	-8.497	0.150	-0.411
0	-8.499	0.152	-0.414
0	-8.500	0.152	-0.415
0	-8.500	0.153	-0.416
0	-8.500	0.153	-0.417
0	-8.501	0.154	-0.417
0	-8.503	0.156	-0.420
0	-8.506	0.159	-0.423
0	-8.509	0.162	-0.426
0	-8.516	0.168	-0.431
0	-8.521	0.172	-0.434
0	-8.526	0.177	-0.437
0	-8.530	0.182	-0.439
0	-8.534	0.188	-0.440
0	-8.538	0.194	-0.442
0	-8.542	0.201	-0.443
0	-8.546	0.207	-0.444
0	-8.550	0.212	-0.444
0	-8.554	0.217	-0.445
0	-8.560	0.222	-0.447
0	-8.568	0.227	-0.449
0	-8.574	0.230	-0.451
0	-8.579	0.232	-0.453
0	-8.583	0.233	-0.455
0	-8.587	0.233	-0.457
0	-8.591	0.233	-0.459
0	-8.595	0.233	-0.462
0	-8.598	0.232	-0.463
0	-8.600	0.232	-0.464
0	-8.600	0.232	-0.464
0	-8.601	0.232	-0.464
0	-8.602	0.232	-0.465
0	-8.606	0.232	-0.467
0	-8.611	0.232	-0.468
0	-8.617	0.232	-0.469
0	-8.623	0.232	-0.469
0	-8.629	0.232	-0.468
0	-8.636	0.232	-0.466
0	-8.642	0.231	-0.462
0	-8.647	0.230	-0.456
0	-8.650	0.228	-0.448
0	-8.650	0.225	-0.440
0	-8.648	0.222	-0.433
0	-8.646	0.219	-0.429
0	-8.644	0.217	-0.425
0	-8.641	0.214	-0.422
0	-8.637	0.211	-0.418
0	-8.633	0.208	-0.414
0	-8.628	0.204	-0.410
0	-8.623	0.201	-0.406
0	-8.622	0.200	-0.406
0	-8.621	0.200	-0.405
0	-8.621	0.199	-0.405
0	-8.618	0.197	-0.403
0	-8.613	0.194	-0.400
0	-8.613	0.194	-0.400
0	-8.612	0.193	-0.400
0	-8.612	0.193	-0.399
0	-8.608	0.190	-0.398
0	-8.603	0.187	-0.397
0	-8.601	0.186	-0.397
0	-8.600	0.185	-0.397
0	-8.599	0.185	-0.397
0	-8.599	0.185	-0.397
0	-8.594	0.183	-0.398
0	-8.589	0.180	-0.398
0	-8.583	0.177	-0.398
0	-8.577	0.173	-0.397
0	-8.572	0.170	-0.397
0	-8.566	0.167	-0.396
0	-8.560	0.163	-0.395
0	-8.555	0.159	-0.394
0	-8.550	0.154	-0.393
0	-8.545	0.149	-0.391
0	-8.542	0.145	-0.389
0	-8.539	0.141	-0.388
0	-8.537	0.137	-0.386
0	-8.535	0.133	-0.384
0	-8.534	0.129	-0.382
0	-8.533	0.126	-0.380
0	-8.532	0.122	-0.377
0	-8.532	0.119	-0.374
0	-8.532	0.115	-0.370
0	-8.532	0.111	-0.365
0	-8.534	0.108	-0.359
0	-8.535	0.105	-0.354
0	-8.537	0.103	-0.348
0	-8.539	0.100	-0.343
0	-8.541	0.098	-0.338
0	-8.543	0.097	-0.333
0	-8.545	0.095	-0.327
0	-8.547	0.093	-0.322
0	-8.549	0.092	-0.317
0	-8.550	0.090	-0.313
0	-8.552	0.089	-0.308
0	-8.554	0.087	-0.304
0	-8.555	0.086	-0.301
0	-8.555	0.086	-0.300
0	-8.556	0.086	-0.300
0	-8.556	0.085	-0.299
0	-8.556	0.085	-0.298
0	-8.557	0.083	-0.295
0	-8.557	0.080	-0.290
0	-8.556	0.078	-0.286
0	-8.555	0.074	-0.282
0	-8.554	0.070	-0.278
0	-8.552	0.066	-0.274
0	-8.547	0.060	-0.269
0	-8.543	0.056	-0.267
0	-8.538	0.051	-0.265
0	-8.534	0.048	-0.265
0	-8.530	0.045	-0.266
0	-8.525	0.041	-0.267
0	-8.521	0.038	-0.268
0	-8.516	0.035	-0.270
0	-8.510	0.032	-0.275
0	-8.505	0.029	-0.279
0	-8.502	0.028	-0.286
0	-8.500	0.027	-0.289
0	-8.500	0.027	-0.290
0	-8.500	0.027	-0.291
0	-8.500	0.026	-0.292
0	-8.499	0.026	-0.296
0	-8.497	0.024	-0.301
0	-8.496	0.022	-0.307
0	-8.496	0.020	-0.314
0	-8.497	0.016	-0.320
0	-8.498	0.012	-0.326
0	-8.498	0.009	-0.330
0	-8.499	0.006	-0.333
0	-8.500	0.002	-0.338
0	-8.501	-0.002	-0.342
0	-8.503	-0.007	-0.347
0	-8.505	-0.012	-0.351
0	-8.508	-0.017	-0.354
0	-8.511	-0.022	-0.358
0	-8.513	-0.026	-0.360
0	-8.517	-0.032	-0.362
0	-8.520	-0.038	-0.363
0	-8.522	-0.043	-0.364
0	-8.524	-0.047	-0.365
0	-8.525	-0.053	-0.365
0	-8.525	-0.060	-0.366
0	-8.524	-0.066	-0.367
0	-8.522	-0.071	-0.368
0	-8.521	-0.077	-0.368
0	-8.518	-0.082	-0.368
0	-8.516	-0.087	-0.368
0	-8.511	-0.096	-0.367
0	-8.509	-0.100	-0.367
0	-8.508	-0.101	-0.367
0	-8.508	-0.102	-0.367
0	-8.505	-0.106	-0.367
0	-8.502	-0.111	-0.367
0	-8.499	-0.115	-0.369
0	-8.495	-0.120	-0.372
0	-8.492	-0.123	-0.376
0	-8.490	-0.126	-0.381
0	-8.488	-0.129	-0.385
0	-8.487	-0.131	-0.390
0	-8.487	-0.133	-0.396
0	-8.487	-0.135	-0.402
0	-8.488	-0.136	-0.408
0	-8.489	-0.137	-0.414
0	-8.491	-0.137	-0.420
0	-8.493	-0.138	-0.426
0	-8.496	-0.138	-0.432
0	-8.500	-0.139	-0.438
0	-8.500	-0.139	-0.438
0	-8.501	-0.140	-0.439
0	-8.501	-0.140	-0.440
0	-8.504	-0.141	-0.444
0	-8.507	-0.143	-0.447
0	-8.510	-0.145	-0.450
0	-8.513	-0.147	-0.453
0	-8.518	-0.150	-0.456
0	-8.522	-0.152	-0.459
0	-8.527	-0.153	-0.462
0	-8.531	-0.154	-0.466
0	-8.536	-0.155	-0.470
0	-8.541	-0.155	-0.474
0	-8.547	-0.155	-0.478
0	-8.551	-0.155	-0.482
0	-8.557	-0.154	-0.486
0	-8.563	-0.153	-0.490
0	-8.570	-0.153	-0.493
0	-8.576	-0.152	-0.496
0	-8.582	-0.152	-0.498
0	-8.587	-0.151	-0.500
0	-8.594	-0.150	-0.502
0	-8.599	-0.149	-0.503
0	-8.606	-0.148	-0.504
0	-8.612	-0.147	-0.504
0	-8.618	-0.146	-0.504
0	-8.625	-0.146	-0.503
0	-8.631	-0.146	-0.502
0	-8.637	-0.146	-0.501
0	-8.644	-0.148	-0.499
0	-8.651	-0.149	-0.496
0	-8.655	-0.150	-0.494
0	-8.659	-0.151	-0.493
0	-8.664	-0.151	-0.491
0	-8.667	-0.152	-0.490
0	-8.671	-0.152	-0.489
0	-8.675	-0.153	-0.487
0	-8.683	-0.154	-0.484
0	-8.690	-0.155	-0.482
0	-8.696	-0.156	-0.481
0	-8.698	-0.157	-0.481
0	-8.700	-0.157	-0.481
0	-8.701	-0.157	-0.480
0	-8.702	-0.158	-0.480
0	-8.706	-0.159	-0.479
0	-8.711	-0.160	-0.478
0	-8.715	-0.162	-0.476
0	-8.719	-0.163	-0.474
0	-8.723	-0.165	-0.470
0	-8.729	-0.167	-0.466
0	-8.733	-0.170	-0.460
0	-8.737	-0.172	-0.454
0	-8.739	-0.173	-0.449
0	-8.739	-0.174	-0.442
0	-8.739	-0.175	-0.436
0	-8.737	-0.176	-0.429
0	-8.734	-0.177	-0.424
0	-8.730	-0.178	-0.420
0	-8.725	-0.179	-0.416
0	-8.718	-0.180	-0.412
0	-8.712	-0.180	-0.409
0	-8.707	-0.179	-0.407
0	-8.702	-0.178	-0.405
0	-8.700	-0.178	-0.405
0	-8.700	-0.178	-0.405
0	-8.699	-0.177	-0.405
0	-8.698	-0.177	-0.405
0	-8.693	-0.175	-0.403
0	-8.689	-0.173	-0.402
0	-8.684	-0.172	-0.401
0	-8.682	-0.171	-0.400
0	-8.681	-0.170	-0.400
0	-8.680	-0.170	-0.400
0	-8.679	-0.169	-0.400
0	-8.678	-0.169	-0.400
0	-8.673	-0.167	-0.399
0	-8.670	-0.166	-0.400
0	-8.669	-0.165	-0.400
0	-8.668	-0.165	-0.400
0	-8.667	-0.164	-0.400
0	-8.662	-0.162	-0.402
0	-8.658	-0.159	-0.403
0	-8.652	-0.155	-0.406
0	-8.647	-0.151	-0.409
0	-8.641	-0.146	-0.413
0	-8.637	-0.143	-0.416
0	-8.632	-0.140	-0.418
0	-8.628	-0.137	-0.420
0	-8.623	-0.135	-0.422
0	-8.617	-0.133	-0.425
0	-8.613	-0.132	-0.426
0	-8.609	-0.133	-0.427
0	-8.605	-0.133	-0.429
0	-8.601	-0.134	-0.430
0	-8.597	-0.135	-0.431
0	-8.593	-0.136	-0.433
0	-8.588	-0.138	-0.435
0	-8.584	-0.140	-0.436
0	-8.579	-0.142	-0.437
0	-8.574	-0.145	-0.439
0	-8.568	-0.147	-0.439
0	-8.563	-0.150	-0.440
0	-8.555	-0.153	-0.440
0	-8.548	-0.156	-0.439
0	-8.542	-0.158	-0.438
0	-8.535	-0.161	-0.436
0	-8.528	-0.164	-0.433
0	-8.522	-0.166	-0.431
0	-8.517	-0.168	-0.428
0	-8.513	-0.169	-0.425
0	-8.509	-0.171	-0.423
0	-8.505	-0.172	-0.419
0	-8.502	-0.173	-0.415
0	-8.501	-0.173	-0.413
0	-8.500	-0.174	-0.413
0	-8.500	-0.174	-0.412
0	-8.499	-0.174	-0.411
0	-8.496	-0.174	-0.408
0	-8.493	-0.175	-0.403
0	-8.490	-0.174	-0.398
0	-8.486	-0.174	-0.394
0	-8.482	-0.173	-0.389
0	-8.479	-0.173	-0.385
0	-8.474	-0.172	-0.381
0	-8.469	-0.172	-0.379
0	-8.465	-0.171	-0.378
0	-8.461	-0.171	-0.377
0	-8.456	-0.170	-0.378
0	-8.452	-0.169	-0.379
0	-8.447	-0.167	-0.381
0	-8.443	-0.165	-0.383
0	-8.438	-0.163	-0.385
0	-8.434	-0.159	-0.389
0	-8.430	-0.155	-0.393
0	-8.427	-0.151	-0.396
0	-8.424	-0.147	-0.400
0	-8.422	-0.142	-0.403
0	-8.421	-0.139	-0.405
0	-8.419	-0.133	-0.408
0	-8.418	-0.126	-0.410
0	-8.418	-0.122	-0.411
0	-8.419	-0.117	-0.412
0	-8.421	-0.110	-0.411
0	-8.423	-0.104	-0.409
0	-8.425	-0.099	-0.406
0	-8.427	-0.094	-0.403
0	-8.428	-0.090	-0.400
0	-8.429	-0.086	-0.396
0	-8.429	-0.082	-0.393
0	-8.430	-0.077	-0.389
0	-8.430	-0.073	-0.385
0	-8.430	-0.070	-0.382
0	-8.430	-0.066	-0.379
0	-8.430	-0.060	-0.374
0	-8.429	-0.052	-0.369
0	-8.428	-0.046	-0.366
0	-8.428	-0.042	-0.365
0	-8.428	-0.037	-0.363
0	-8.428	-0.031	-0.362
0	-8.429	-0.024	-0.360
0	-8.431	-0.018	-0.358
0	-8.432	-0.012	-0.357
0	-8.434	-0.006	-0.354
0	-8.435	-0.003	-0.352
0	-8.435	-0.001	-0.351
0	-8.435	-0.000	-0.351
0	-8.436	0.001	-0.350
0	-8.436	0.003	-0.350
0	-8.437	0.005	-0.349
0	-8.440	0.011	-0.345
0	-8.443	0.015	-0.343
0	-8.446	0.019	-0.341
0	-8.449	0.023	-0.339
0	-8.453	0.028	-0.338
0	-8.457	0.031	-0.336
0	-8.462	0.034	-0.335
0	-8.467	0.036	-0.334
0	-8.472	0.038	-0.333
0	-8.477	0.040	-0.332
0	-8.484	0.041	-0.330
0	-8.490	0.042	-0.329
0	-8.495	0.043	-0.328
0	-8.501	0.044	-0.327
0	-8.507	0.044	-0.326
0	-8.514	0.044	-0.325
0	-8.520	0.045	-0.324
0	-8.525	0.045	-0.322
0	-8.531	0.045	-0.320
0	-8.536	0.045	-0.319
0	-8.541	0.045	-0.318
0	-8.548	0.046	-0.317
0	-8.554	0.047	-0.315
0	-8.560	0.048	-0.314
0	-8.566	0.050	-0.313
0	-8.572	0.052	-0.312
0	-8.578	0.056	-0.310
0	-8.583	0.059	-0.310
0	-8.587	0.063	-0.309
0	-8.592	0.068	-0.308
0	-8.597	0.074	-0.307
0	-8.599	0.077	-0.307
0	-8.600	0.078	-0.306
0	-8.600	0.079	-0.306
0	-8.601	0.080	-0.306
0	-8.601	0.081	-0.306
0	-8.604	0.086	-0.306
0	-8.607	0.092	-0.304
0	-8.608	0.098	-0.303
0	-8.609	0.103	-0.300
0	-8.609	0.107	-0.298
0	-8.609	0.111	-0.295
0	-8.609	0.115	-0.292
0	-8.608	0.118	-0.287
0	-8.606	0.121	-0.283
0	-8.604	0.124	-0.277
0	-8.601	0.126	-0.274
0	-8.597	0.127	-0.270
0	-8.593	0.127	-0.268
0	-8.588	0.126	-0.266
0	-8.583	0.125	-0.265
0	-8.578	0.124	-0.266
0	-8.574	0.123	-0.267
0	-8.569	0.121	-0.270
0	-8.565	0.120	-0.273
0	-8.562	0.119	-0.278
0	-8.560	0.119	-0.282
0	-8.559	0.119	-0.287
0	-8.558	0.119	-0.293
0	-8.559	0.119	-0.297
0	-8.559	0.119	-0.299
0	-8.560	0.119	-0.300
0	-8.560	0.119	-0.301
0	-8.560	0.119	-0.301
0	-8.562	0.119	-0.305
0	-8.564	0.120	-0.310
0	-8.566	0.122	-0.314
0	-8.569	0.124	-0.317
0	-8.572	0.127	-0.321
0	-8.576	0.131	-0.325
0	-8.580	0.135	-0.329
0	-8.585	0.140	-0.333
0	-8.588	0.143	-0.335
0	-8.591	0.147	-0.337
0	-8.595	0.151	-0.339
0	-8.598	0.156	-0.340
0	-8.599	0.157	-0.340
0	-8.600	0.158	-0.341
0	-8.601	0.159	-0.341
0	-8.601	0.159	-0.341
0	-8.604	0.163	-0.341
0	-8.608	0.167	-0.340
0	-8.611	0.171	-0.338
0	-8.614	0.174	-0.336
0	-8.618	0.177	-0.332
0	-8.621	0.180	-0.326
0	-8.623	0.181	-0.322
0	-8.624	0.182	-0.317
0	-8.625	0.182	-0.311
0	-8.625	0.182	-0.307
0	-8.625	0.181	-0.303
0	-8.624	0.180	-0.298
0	-8.623	0.179	-0.294
0	-8.621	0.178	-0.289
0	-8.619	0.177	-0.282
0	-8.616	0.176	-0.276
0	-8.612	0.177	-0.270
0	-8.608	0.177	-0.266
0	-8.604	0.178	-0.262
0	-8.598	0.178	-0.259
0	-8.592	0.179	-0.258
0	-8.586	0.180	-0.258
0	-8.579	0.182	-0.260
0	-8.574	0.184	-0.263
0	-8.570	0.185	-0.266
0	-8.568	0.187	-0.271
0	-8.566	0.188	-0.275
0	-8.566	0.190	-0.279
0	-8.566	0.191	-0.283
0	-8.567	0.193	-0.288
0	-8.570	0.194	-0.292
0	-8.574	0.196	-0.297
0	-8.577	0.196	-0.298
0	-8.579	0.197	-0.300
0	-8.580	0.197	-0.300
0	-8.581	0.197	-0.300
0	-8.582	0.197	-0.301
0	-8.586	0.197	-0.302
0	-8.590	0.197	-0.304
0	-8.598	0.197	-0.307
0	-8.599	0.197	-0.307
0	-8.600	0.197	-0.307
0	-8.601	0.197	-0.308
0	-8.602	0.197	-0.308
0	-8.606	0.198	-0.308
0	-8.610	0.199	-0.308
0	-8.615	0.199	-0.307
0	-8.621	0.200	-0.304
0	-8.627	0.201	-0.300
0	-8.627	0.201	-0.300
0	-8.628	0.201	-0.299
0	-8.629	0.201	-0.299
0	-8.632	0.201	-0.296
0	-8.637	0.202	-0.293
0	-8.641	0.203	-0.290
0	-8.645	0.205	-0.288
0	-8.649	0.208	-0.285
0	-8.653	0.211	-0.284
0	-8.657	0.215	-0.282
0	-8.660	0.219	-0.282
0	-8.663	0.223	-0.282
0	-8.666	0.227	-0.282
0	-8.669	0.233	-0.283
0	-8.671	0.239	-0.285
0	-8.674	0.245	-0.287
0	-8.676	0.250	-0.288
0	-8.678	0.255	-0.291
0	-8.681	0.261	-0.293
0	-8.683	0.267	-0.296
0	-8.685	0.273	-0.299
0	-8.686	0.275	-0.299
0	-8.686	0.276	-0.300
0	-8.686	0.277	-0.300
0	-8.687	0.278	-0.301
0	-8.687	0.281	-0.302
0	-8.689	0.285	-0.304
0	-8.691	0.290	-0.306
0	-8.693	0.295	-0.307
0	-8.695	0.299	-0.308
0	-8.697	0.303	-0.309
0	-8.699	0.305	-0.309
0	-8.700	0.307	-0.309
0	-8.701	0.307	-0.309
0	-8.701	0.308	-0.309
0	-8.705	0.312	-0.310
0	-8.709	0.315	-0.310
0	-8.713	0.319	-0.312
0	-8.718	0.322	-0.314
0	-8.724	0.325	-0.317
0	-8.729	0.327	-0.320
0	-8.736	0.328	-0.324
0	-8.742	0.328	-0.328
0	-8.747	0.327	-0.331
0	-8.752	0.326	-0.335
0	-8.757	0.323	-0.339
0	-8.762	0.320	-0.343
0	-8.766	0.316	-0.347
0	-8.769	0.311	-0.351
0	-8.772	0.306	-0.356
0	-8.774	0.300	-0.360
0	-8.775	0.294	-0.363
0	-8.776	0.290	-0.364
0	-8.776	0.286	-0.364
0	-8.777	0.280	-0.364
0	-8.777	0.275	-0.364
0	-8.778	0.266	-0.361
0	-8.778	0.261	-0.358
0	-8.779	0.255	-0.353
0	-8.779	0.250	-0.348
0	-8.780	0.244	-0.341
0	-8.781	0.241	-0.337
0	-8.781	0.238	-0.333
0	-8.781	0.236	-0.329
0	-8.781	0.234	-0.325
0	-8.781	0.232	-0.321
0	-8.780	0.230	-0.315
0	-8.780	0.227	-0.309
0	-8.779	0.225	-0.303
0	-8.778	0.222	-0.297
0	-8.777	0.219	-0.292
0	-8.776	0.216	-0.287
0	-8.775	0.212	-0.283
0	-8.774	0.209	-0.279
0	-8.773	0.205	-0.276
0	-8.772	0.202	-0.272
0	-8.772	0.197	-0.269
0	-8.772	0.192	-0.266
0	-8.771	0.187	-0.263
0	-8.771	0.180	-0.262
0	-8.770	0.174	-0.260
0	-8.769	0.169	-0.260
0	-8.768	0.162	-0.259
0	-8.766	0.156	-0.260
0	-8.764	0.150	-0.261
0	-8.762	0.144	-0.263
0	-8.760	0.138	-0.265
0	-8.757	0.133	-0.266
0	-8.754	0.127	-0.267
0	-8.751	0.122	-0.266
0	-8.748	0.117	-0.265
0	-8.743	0.111	-0.262
0	-8.740	0.106	-0.260
0	-8.737	0.101	-0.258
0	-8.736	0.100	-0.258
0	-8.736	0.099	-0.257
0	-8.735	0.099	-0.257
0	-8.732	0.095	-0.255
0	-8.729	0.091	-0.253
0	-8.726	0.087	-0.252
0	-8.722	0.082	-0.251
0	-8.718	0.077	-0.251
0	-8.714	0.072	-0.253
0	-8.710	0.069	-0.255
0	-8.706	0.065	-0.258
0	-8.703	0.062	-0.262
0	-8.701	0.059	-0.267
0	-8.700	0.057	-0.271
0	-8.699	0.055	-0.275
0	-8.699	0.054	-0.279
0	-8.699	0.053	-0.283
0	-8.699	0.052	-0.287
0	-8.699	0.050	-0.291
0	-8.700	0.050	-0.295
0	-8.700	0.049	-0.298
0	-8.701	0.049	-0.300
0	-8.701	0.049	-0.301
0	-8.701	0.049	-0.302
0	-8.702	0.048	-0.306
0	-8.703	0.047	-0.312
0	-8.704	0.047	-0.318
0	-8.704	0.046	-0.324
0	-8.705	0.045	-0.329
0	-8.705	0.043	-0.335
0	-8.705	0.042	-0.339
0	-8.704	0.041	-0.343
0	-8.703	0.040	-0.348
0	-8.701	0.039	-0.353
0	-8.700	0.039	-0.354
0	-8.700	0.039	-0.355
0	-8.700	0.039	-0.356
0	-8.699	0.039	-0.357
0	-8.698	0.038	-0.361
0	-8.697	0.037	-0.367
0	-8.696	0.036	-0.372
0	-8.695	0.036	-0.377
0	-8.694	0.036	-0.382
0	-8.693	0.036	-0.387
0	-8.693	0.035	-0.394
0	-8.693	0.033	-0.398
0	-8.693	0.032	-0.402
0	-8.693	0.030	-0.406
0	-8.694	0.027	-0.411
0	-8.695	0.022	-0.417
0	-8.697	0.017	-0.422
0	-8.699	0.013	-0.425
0	-8.700	0.011	-0.425
0	-8.701	0.009	-0.426
0	-8.702	0.007	-0.427
0	-8.705	0.000	-0.429
0	-8.707	-0.005	-0.430
0	-8.708	-0.011	-0.430
0	-8.710	-0.017	-0.431
0	-8.711	-0.021	-0.431
0	-8.711	-0.025	-0.432
0	-8.712	-0.029	-0.433
0	-8.712	-0.036	-0.434
0	-8.711	-0.042	-0.435
0	-8.711	-0.047	-0.437
0	-8.710	-0.051	-0.438
0	-8.709	-0.055	-0.439
0	-8.709	-0.060	-0.441
0	-8.708	-0.064	-0.444
0	-8.706	-0.070	-0.448
0	-8.705	-0.074	-0.451
0	-8.703	-0.079	-0.455
0	-8.702	-0.084	-0.459
0	-8.702	-0.089	-0.463
0	-8.702	-0.094	-0.468
0	-8.702	-0.099	-0.473
0	-8.703	-0.104	-0.478
0	-8.703	-0.109	-0.483
0	-8.704	-0.112	-0.488
0	-8.705	-0.116	-0.493
0	-8.705	-0.118	-0.497
0	-8.706	-0.119	-0.502
